ts,arm,model,ok,http_status,error,provider_reported,ttfb_ms,ttft_ms,total_ms,output_tokens,decode_tps,gen_id,gen_provider_name,gen_latency_ms,gen_generation_time_ms,is_byok,total_cost,warmup
2026-09-21T14:25:05+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1659.2,1659.2,4093.7,121,49.3,gen-1790000707-n7OD4ZqziP6QIiz6wj7p,Amazon Bedrock,1255,3964,False,0.001995,False
2026-09-21T14:25:05+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1599.2,1599.2,4159.7,117,45.3,gen-1790000707-4WmL7OFiRAtEkxp07YJR,Anthropic,1188,4023,False,0.001935,False
2026-09-21T14:25:05+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2004.1,2004.1,3264.0,78,61.1,gen-1790000707-uNLX3NVzh3N2zoSNpaiE,Amazon Bedrock,1530,3098,False,0.001341,False
2026-09-21T14:25:05+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1485.2,1485.2,3607.2,79,36.8,gen-1790000708-UkAvUE1xXxrCDJvHRpdo,Anthropic,1070,3477,False,0.001353,False
2026-09-21T14:25:06+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1455.7,1455.7,4152.4,104,38.2,gen-1790000709-Xd43nMuBHzx4wu8cEFPC,Amazon Bedrock,1171,3869,False,0.001737,False
2026-09-21T14:25:07+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1969.3,1969.4,3807.0,78,41.9,gen-1790000709-5zqTjz8eFQ1n8SBPPAkX,,,,,,False
2026-09-21T14:25:13+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2032.0,2032.1,3710.3,84,49.5,gen-1790000715-J45tX3fsJUFX9xKQvdHN,Amazon Bedrock,1851,3513,False,0.001443,False
2026-09-21T14:25:13+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,799.7,799.7,2841.0,88,42.6,gen-1790000715-J1ViQAUoVUDQi0ZDIaRJ,Anthropic,654,2683,False,0.001509,False
2026-09-21T14:25:13+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1545.0,1545.1,4081.1,121,47.3,gen-1790000716-QY7Xc7VgGyiyEkU4VeK1,Amazon Bedrock,1395,3925,False,0.001992,False
2026-09-21T14:25:14+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1170.1,1170.2,3779.8,115,43.7,gen-1790000716-bbXLFfrU8JjasGObav7R,Anthropic,1051,3650,False,0.001896,False
2026-09-21T14:25:14+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1586.4,1586.4,3190.0,78,48.0,gen-1790000716-Vq9LyrXihzAP3PuyFOFB,Amazon Bedrock,1452,3047,False,0.001338,False
2026-09-21T14:25:15+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1211.9,1211.9,3949.1,79,28.5,gen-1790000718-smTYLZvRVVStBHoRxESM,Anthropic,1078,3538,False,0.00135,False
2026-09-21T14:25:16+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1999.5,1999.5,3675.4,74,43.6,gen-1790000718-5UCG34QyVYcGlT8G5ZDy,Amazon Bedrock,1529,3154,False,0.001281,False
2026-09-21T14:25:18+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1632.1,1632.1,3573.3,79,40.2,gen-1790000720-mj9r8f281QVJWhBRyMFN,Anthropic,1189,3307,False,0.001347,False
2026-09-21T14:25:23+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1959.0,1959.1,3940.5,92,45.9,gen-1790000725-o8DvIyauIwivFLXVFH9T,Amazon Bedrock,1508,3334,False,0.00156,False
2026-09-21T14:25:23+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1582.1,1582.1,4041.1,86,34.6,gen-1790000725-cRT83aQBGOmi3ed4sjJU,Anthropic,1147,3556,False,0.001473,False
2026-09-21T14:25:23+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1959.5,1959.5,3870.3,82,42.4,gen-1790000725-e1f0sgKgv3hfUMuLN99w,Amazon Bedrock,1480,3070,False,0.001416,False
2026-09-21T14:25:23+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1240.3,1240.4,3554.3,87,37.2,gen-1790000726-EfWMgDtKcVoqr8H1AJmx,Anthropic,766,2905,False,0.001479,False
2026-09-21T14:25:24+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1684.6,1684.6,3144.4,78,52.7,gen-1790000726-xFvjL2t44CFdhN5qVmbH,Amazon Bedrock,1344,2952,False,0.001329,False
2026-09-21T14:25:24+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1353.9,1353.9,3268.4,69,35.5,gen-1790000727-p4jzC0FRypbT4QDFxw3t,Anthropic,1093,2755,False,0.001203,False
2026-09-21T14:25:26+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1980.5,1980.5,3717.7,81,46.1,gen-1790000729-0xUKQnqdj2y7UUpJ4Wk7,,,,,,False
2026-09-21T14:25:32+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,892.8,892.8,2698.7,82,44.9,gen-1790000735-z2j5nlV8xclWpMcLyXDJ,Anthropic,748,2531,False,0.001401,False
2026-09-21T14:25:32+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1938.3,1938.4,3659.5,89,51.1,gen-1790000735-C9aYKXuu9rTsf2vFCRYr,Amazon Bedrock,1588,3295,False,0.001515,False
2026-09-21T14:25:33+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1280.3,1280.3,3590.0,92,39.4,gen-1790000735-99IcDI2EMjJB8WOHti2N,Anthropic,930,3239,False,0.00156,False
2026-09-21T14:25:33+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1581.5,1581.5,4125.1,109,42.5,gen-1790000735-ZSsoRDbEYxAB5fyQvMzv,Amazon Bedrock,1320,3852,False,0.001821,False
2026-09-21T14:25:33+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1133.6,1133.6,4445.3,127,38.0,gen-1790000736-5quTjEKEtUedey46Rpha,Anthropic,963,4268,False,0.002082,False
2026-09-21T14:25:33+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1507.6,1507.6,3087.2,71,44.3,gen-1790000736-rT6vETMgCDVKcZynGCpv,Amazon Bedrock,1342,2903,False,0.001233,False
2026-09-21T14:25:33+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1146.3,1146.3,3508.3,77,32.2,gen-1790000736-L2LbkapCVvvpCPo5NBEw,Anthropic,902,3256,False,0.001326,False
2026-09-21T14:25:38+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1424.4,1424.5,3196.1,81,45.2,gen-1790000740-R75BXPfDUA1KOIpkGD92,,,,,,False
2026-09-21T14:25:41+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1198.2,1198.3,3208.5,81,39.8,gen-1790000744-y50DdVCrAknJaTN6ybbk,Anthropic,1074,3075,False,0.001383,False
2026-09-21T14:25:41+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1532.7,1532.7,3488.8,84,42.4,gen-1790000744-py0e5UNMTBpj9KtaZxER,Amazon Bedrock,1406,3348,False,0.001434,False
2026-09-21T14:25:41+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1141.3,1141.3,3345.4,84,37.7,gen-1790000744-fR6monNFKJkkPju3aTAP,Anthropic,1022,3042,False,0.001449,False
2026-09-21T14:25:42+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1684.0,1684.1,3683.2,93,46.0,gen-1790000745-9Cr9e4D6gNPzWGkfuiTW,Amazon Bedrock,1560,3377,False,0.001581,False
2026-09-21T14:25:43+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1119.4,1119.4,3842.1,112,40.8,gen-1790000745-Y3wEDROGBepGB9Ulgn6c,Anthropic,997,3654,False,0.00186,False
2026-09-21T14:25:43+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1398.1,1398.1,3227.7,76,41.0,gen-1790000746-aOgbLlVF98czd5MSCM4E,Amazon Bedrock,1225,3048,False,0.001311,False
2026-09-21T14:25:43+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,906.7,906.7,3446.6,79,30.7,gen-1790000746-VSXLx9aEKX5GFl4PfD4z,Anthropic,721,3173,False,0.00135,False
2026-09-21T14:25:48+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1396.4,1396.4,3319.2,79,40.6,gen-1790000750-3pV58qAsQv83qAxpfflR,,,,,,False
2026-09-21T14:25:50+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,957.6,957.6,4048.7,115,36.9,gen-1790000752-guStqcv51jg7BYJTRWMP,Anthropic,837,3784,False,0.00189,False
2026-09-21T14:25:51+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1647.3,1647.3,3508.4,84,44.6,gen-1790000753-45ZYUaesU1y5S95UK1xm,Amazon Bedrock,1526,3239,False,0.001446,False
2026-09-21T14:25:51+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1244.2,1244.2,3156.3,85,43.9,gen-1790000754-8cY2075gBPETyd2oTOXz,Anthropic,950,2840,False,0.001458,False
2026-09-21T14:25:51+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1571.2,1571.2,4239.4,128,47.6,gen-1790000754-ylmRiGHmjPFrDYwWCa8H,Amazon Bedrock,1441,4099,False,0.0021,False
2026-09-21T14:25:52+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1259.2,1259.3,4101.8,120,41.9,gen-1790000754-KjAaEbt4sJaeJcRxNVq1,Anthropic,983,3817,False,0.001977,False
2026-09-21T14:25:52+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1511.9,1511.9,2918.9,69,48.3,gen-1790000754-4GLtBqLJnoVtZlzZrakN,,,,,,False
2026-09-21T14:25:53+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1069.9,1069.9,3104.6,77,37.4,gen-1790000755-uBSKH3BP1Pn27n1npNQV,Anthropic,740,2860,False,0.00132,False
2026-09-21T14:25:59+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1440.7,1440.8,3772.9,109,46.3,gen-1790000762-Dq8zMXN0iAtXm3DJgIYb,Amazon Bedrock,1310,3626,False,0.001806,False
2026-09-21T14:26:00+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1300.5,1300.5,3376.5,82,39.0,gen-1790000762-jw4CpP9sPkGlxTEAbggq,Anthropic,1107,3227,False,0.001404,False
2026-09-21T14:26:00+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1666.9,1667.0,3325.9,84,50.0,gen-1790000762-Iaqr4USlgO5ku1paToK0,Amazon Bedrock,1537,3184,False,0.001446,False
2026-09-21T14:26:00+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1241.7,1241.7,3515.6,87,37.8,gen-1790000763-zbmnzhVUySEOOilCYaEC,Anthropic,1081,3373,False,0.001482,False
2026-09-21T14:26:03+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1529.1,1529.1,4140.4,118,44.8,gen-1790000766-Hoz8yCHVMfkQTCgoja28,,,,,,False
2026-09-21T14:26:03+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,968.7,968.7,3501.3,109,42.6,gen-1790000766-nB58hYsftMMQmDQ2yaPn,,,,,,False
2026-09-21T14:26:03+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1665.6,1665.6,3098.0,72,49.6,gen-1790000766-wbNgsYNm4lOJoFvSusWu,Amazon Bedrock,1524,2938,False,0.001245,False
2026-09-21T14:26:04+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1191.7,1191.7,3374.0,77,34.8,gen-1790000767-crCtCk6DIWgqa1yXsaSO,,,,,,False
2026-09-21T14:26:09+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1865.7,1865.7,3143.7,69,53.2,gen-1790000771-HcKkY2fupxNlNsT5qEvJ,Amazon Bedrock,1667,2965,False,0.001203,False
2026-09-21T14:26:09+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1212.3,1212.4,4231.3,114,37.4,gen-1790000772-rAI50CILyatI3NTz5PKK,Anthropic,1102,4116,False,0.001878,False
2026-09-21T14:26:11+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1547.1,1547.1,3811.2,85,37.1,gen-1790000773-MW1zjAXdIyhYBMO7KkZl,Amazon Bedrock,1423,3675,False,0.001449,False
2026-09-21T14:26:11+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1193.2,1193.2,3504.9,94,40.2,gen-1790000773-tR1MzrimqKJ2Wq8hUPhf,Anthropic,1041,3348,False,0.00159,False
2026-09-21T14:26:11+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1397.5,1397.5,3895.0,118,46.8,gen-1790000773-tCP8g4YbUHybKIE7Fk71,Amazon Bedrock,1241,3731,False,0.00195,False
2026-09-21T14:26:14+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1035.3,1035.3,3654.3,111,42.0,gen-1790000776-N7LyYsVJ21Ami2Y0ORrx,,,,,,False
2026-09-21T14:26:14+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1518.3,1518.3,3354.3,78,41.9,gen-1790000777-DJ4GQbXXO2LanmU6shEY,,,,,,False
2026-09-21T14:26:15+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,925.0,925.1,4396.8,75,21.3,gen-1790000777-cpyfGg1nIVywXxx9Zuxb,Anthropic,779,4065,False,0.001287,False
2026-09-21T14:26:18+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1991.6,1991.6,4159.1,86,39.2,gen-1790000780-euKDcjn11dvjsUQZQyFP,Amazon Bedrock,1693,3850,False,0.001458,False
2026-09-21T14:26:18+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1398.2,1398.2,3408.5,81,39.8,gen-1790000781-6QN7dazeCC6msLKcWrgf,Anthropic,1120,3126,False,0.001383,False
2026-09-21T14:26:18+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1613.9,1614.0,3476.2,93,49.4,gen-1790000781-eQwXuGyI5VlePKaMT95O,Amazon Bedrock,1276,3156,False,0.001578,False
2026-09-21T14:26:19+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1217.8,1217.8,3236.6,84,41.1,gen-1790000782-K1GZBXD9ZKARX4Ys7fTJ,Anthropic,1037,3051,False,0.00144,False
2026-09-21T14:26:19+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1714.9,1714.9,4545.9,127,44.5,gen-1790000782-4FFtWyuy1hiRuz2coNW0,Amazon Bedrock,1520,4319,False,0.002082,False
2026-09-21T14:26:26+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1530.4,1530.4,4538.9,120,39.6,gen-1790000789-lcKc1oeLjD3IVTNGcCec,Anthropic,1033,3767,False,0.00198,False
2026-09-21T14:26:27+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1607.6,1607.6,3297.8,69,40.2,gen-1790000789-YMlE3w41c5NHiXfJhdQo,Amazon Bedrock,1259,2543,False,0.001206,False
2026-09-21T14:26:27+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1810.1,1810.1,3658.0,71,37.9,gen-1790000790-XMSxsFBi1KiH31OJijJG,Anthropic,994,2723,False,0.001233,False
2026-09-21T14:26:28+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,3078.3,3078.3,5068.8,81,40.2,gen-1790000792-3RF0uUy8IBTHbXdsyFvV,Amazon Bedrock,1336,3152,False,0.00138,False
2026-09-21T14:26:28+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2665.3,2665.3,4055.1,81,57.6,gen-1790000791-uadQdxZqW0GtahNBQH4J,Anthropic,1091,3032,False,0.00138,False
2026-09-21T14:26:28+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2613.7,2613.7,4226.2,84,51.5,gen-1790000791-I6Gw2XMKfleTWrWQBXuU,Amazon Bedrock,1350,3153,False,0.001446,False
2026-09-21T14:26:28+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2031.2,2031.2,5398.5,105,30.9,gen-1790000791-arRFkKLuSSnRH8lXvTlr,Anthropic,1061,3892,False,0.001755,False
2026-09-21T14:26:36+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2062.3,2062.4,5954.7,120,30.6,gen-1790000799-QxktMUMLhePXrK0jtYQn,Amazon Bedrock,1344,3944,False,0.001983,False
2026-09-21T14:26:37+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1626.2,1626.2,8093.0,121,18.6,gen-1790000800-hTkZ99Vrzw6VxgqQDObA,Anthropic,1038,3985,False,0.001992,False
2026-09-21T14:26:37+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1898.7,1898.7,3732.5,78,42.0,gen-1790000800-SJd5mu8LG8MSaN5vToqJ,Amazon Bedrock,1314,2997,False,0.001335,False
2026-09-21T14:26:37+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1637.1,1637.1,3903.9,69,30.0,gen-1790000800-gM7MSK5DD3pRqUXUEerr,Anthropic,895,2729,False,0.001212,False
2026-09-21T14:26:37+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2136.8,2136.8,5302.1,81,25.3,gen-1790000800-IYVwTYAokEH78YFUFRNh,Amazon Bedrock,1401,3199,False,0.001383,False
2026-09-21T14:26:38+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2161.7,2161.7,7249.8,86,16.7,gen-1790000801-GzoWqrnN8D0R5QXzEPAN,Anthropic,1206,3504,False,0.001464,False
2026-09-21T14:26:39+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,4148.1,4148.2,4998.4,84,97.6,gen-1790000802-YFP3JzLasTYU5Z8kLPqy,Amazon Bedrock,1587,3365,False,0.00144,False
2026-09-21T14:26:44+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2110.6,2110.7,3919.6,84,45.9,gen-1790000807-eQvrCrOgYfb2rb5IZPCM,Anthropic,1151,3115,False,0.001449,False
2026-09-21T14:26:46+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2105.9,2105.9,4982.7,121,41.7,gen-1790000808-VCjOMbdFJNQP1wGgzV3N,Amazon Bedrock,1646,4306,False,0.001995,False
2026-09-21T14:26:47+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1691.5,1691.5,4566.9,121,41.7,gen-1790000809-uUVDSCPfMqMvlWiZFzJ8,Anthropic,911,3955,False,0.001998,False
2026-09-21T14:26:47+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1867.6,1867.6,3871.6,71,34.9,gen-1790000810-HY8mCioy7N9abZUhUga8,Amazon Bedrock,1279,3042,False,0.001233,False
2026-09-21T14:26:47+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1504.7,1504.7,3888.3,79,32.7,gen-1790000810-nfMy5VEc8RLvNh2g4lAe,Anthropic,913,3348,False,0.001347,False
2026-09-21T14:26:48+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2826.1,2826.2,3747.8,69,73.8,gen-1790000810-aMTyDj5fbrtm051gcGoK,Amazon Bedrock,1624,3159,False,0.001203,False
2026-09-21T14:26:48+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1458.0,1458.1,4324.4,77,26.5,gen-1790000811-upYIVfjawn4ANFfagIMp,Anthropic,966,3002,False,0.001326,False
2026-09-21T14:26:51+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1852.4,1852.4,4061.1,84,37.6,gen-1790000814-b3UxQ8Mkp2O8sQblWp6J,Amazon Bedrock,1218,3104,False,0.001443,False
2026-09-21T14:26:56+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1710.0,1710.1,3812.1,89,41.9,gen-1790000818-frGqL0mdHg7gh9b1wJbe,Anthropic,943,3298,False,0.001512,False
2026-09-21T14:26:56+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1884.3,1884.3,3501.3,79,48.2,gen-1790000819-jlJiTajR8eUvcJ0HP3Bo,Amazon Bedrock,1325,2859,False,0.001368,False
2026-09-21T14:26:57+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1419.9,1419.9,4415.7,109,36.1,gen-1790000819-Cwi7TDGJ5iuGNMI4cmFJ,Anthropic,920,3579,False,0.001821,False
2026-09-21T14:26:57+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2114.5,2114.5,3184.7,69,63.5,gen-1790000819-BEyNnLaa1Vb3OQiKiC7R,Amazon Bedrock,1584,3047,False,0.001203,False
2026-09-21T14:26:59+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1973.0,1973.0,3688.9,69,39.6,gen-1790000822-4hN4ySbY9wlxukIkvQzF,Anthropic,950,2558,False,0.001209,False
2026-09-21T14:27:02+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1673.2,1673.2,3690.3,77,37.7,gen-1790000824-IT6AmyHT3ydI5qecT8E4,Amazon Bedrock,1198,3118,False,0.00132,False
2026-09-21T14:27:02+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1905.6,1905.6,3671.5,69,38.5,gen-1790000825-FaqQlnTl0im3pfsR8CeN,Anthropic,1010,2728,False,0.001197,False
2026-09-21T14:27:04+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2116.4,2116.4,4495.9,84,34.9,gen-1790000826-7nhouvyxZMhzbjYL1fx9,Amazon Bedrock,1209,3127,False,0.001443,False
2026-09-21T14:27:10+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1249.7,1250.0,3750.9,84,33.2,gen-1790000833-uLZC8skHDaKQEcRFz4Pr,Anthropic,892,2966,False,0.001437,False
2026-09-21T14:27:10+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1894.1,1894.2,4038.6,109,50.4,gen-1790000833-Ogd4ekVSWXY87zGGRna6,Amazon Bedrock,1347,3553,False,0.001818,False
2026-09-21T14:27:11+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1612.7,1612.7,3434.1,79,42.8,gen-1790000833-0lYsZfXeJaDKYgucbvgw,Anthropic,1190,2968,False,0.001377,False
2026-09-21T14:27:11+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2920.2,2920.2,4625.6,78,45.2,gen-1790000834-6HanNddHvqub5WKI96pr,Amazon Bedrock,1576,3195,False,0.001335,False
2026-09-21T14:27:15+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1283.2,1283.2,3246.6,71,35.7,gen-1790000838-knHRNmU8GIJSjKVcKyk0,Anthropic,1054,2728,False,0.001233,False
2026-09-21T14:27:16+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1786.5,1786.5,3860.5,81,38.6,gen-1790000838-qGVtNAoj48CmmAnEEGss,Amazon Bedrock,1289,3155,False,0.001389,False
2026-09-21T14:27:18+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1299.4,1299.4,3587.8,82,35.4,gen-1790000840-o1bqi7TCdqLl096sqhL1,Anthropic,832,3126,False,0.001401,False
2026-09-21T14:27:19+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2058.6,2058.6,4917.4,84,29.0,gen-1790000841-MU0HGeNu8xENGPkQQUY4,Amazon Bedrock,1488,3889,False,0.00144,False
2026-09-21T14:27:24+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1219.8,1219.9,3253.0,84,40.8,gen-1790000846-cv5YbqJcn81YofJdSCoa,Anthropic,1044,3103,False,0.001443,False
2026-09-21T14:27:25+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1716.2,1716.3,3846.9,114,53.0,gen-1790000847-sjTJLkGirKaL7QRCQ4MC,Amazon Bedrock,1411,3644,False,0.001887,False
2026-09-21T14:27:25+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1493.1,1493.1,3554.1,93,44.6,gen-1790000847-ihuv0EsMpGrLBmUTrZzG,Anthropic,1234,3365,False,0.001578,False
2026-09-21T14:27:25+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1920.4,1920.4,3273.6,69,50.3,gen-1790000847-Csg3jCNnXzJguji0jCS9,Amazon Bedrock,1363,2975,False,0.001203,False
2026-09-21T14:27:28+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2216.8,2216.9,3234.9,71,68.8,gen-1790000851-LkHbyiA2mjZY85OkRDZp,Anthropic,937,2726,False,0.001233,False
2026-09-21T14:27:29+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1994.0,1994.0,3101.8,69,61.4,gen-1790000852-QamHgrSAxs90F0NbKKuS,Amazon Bedrock,1443,2920,False,0.001206,False
2026-09-21T14:27:29+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2376.6,2376.6,3063.5,81,116.5,gen-1790000852-HDkklLQHAFCKIP2OEU0r,Anthropic,921,2924,False,0.001386,False
2026-09-21T14:27:31+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2374.8,2374.8,4337.3,87,43.8,gen-1790000854-a36AT7BzfRD78c1rM67x,Amazon Bedrock,1795,3556,False,0.001482,False
2026-09-21T14:27:35+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,3003.3,3003.3,5241.6,84,37.1,gen-1790000859-2ch1ucmgco9XIzRA0Fug,Anthropic,1172,3180,False,0.001443,False
2026-09-21T14:27:38+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2539.8,2539.8,4464.8,93,47.8,gen-1790000862-Udgxkf9VlTX2tDozo482,Amazon Bedrock,1191,3128,False,0.001569,False
